03|00000000000000024654|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24654
02|01|00000000000000024666|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24666
03|00000000000000024666|01|01|         1425|01|  31.85|N|    31.85|    31.85|00|00|00|00|00,24666
02|01|00000000000000024668|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24668
03|00000000000000024668|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24668
02|01|00000000000000024671|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24671
02|01|00000000000000024671|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24671
03|00000000000000024671|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24671
03|00000000000000024671|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24671
02|01|00000000000000024680|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24680
03|00000000000000024680|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24680
02|01|00000000000000024683|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24683
03|00000000000000024683|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24683
02|01|00000000000000024685|01|01|20230405|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24685
03|00000000000000024685|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24685
02|01|00000000000000024706|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24706
03|00000000000000024706|01|01|         1430|03|  27.60|N|    82.80|    82.80|00|00|00|00|00,24706
02|01|00000000000000024711|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24711
03|00000000000000024711|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24711
02|01|00000000000000024713|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24713
03|00000000000000024713|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24713
02|01|00000000000000024718|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24718
03|00000000000000024718|01|01|        22035|06| 0.45|N|     2.70|     2.70|00|00|00|00|00,24718
02|01|00000000000000024731|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24731
03|00000000000000024731|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24731
02|01|00000000000000024734|01|01|20230410|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24734
03|00000000000000024734|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00,24734
02|01|00000000000000024739|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24739
02|01|00000000000000024739|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24739
02|01|00000000000000024739|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24739
03|00000000000000024739|01|01|          229|01|  31.44|N|    31.44|    31.44|00|00|00|00|00,24739
03|00000000000000024739|01|01|          231|01|  31.44|N|    31.44|    31.44|00|00|00|00|00,24739
03|00000000000000024739|01|01|          232|04|  31.44|N|   125.76|   125.76|00|00|00|00|00,24739
02|01|00000000000000024741|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24741
03|00000000000000024741|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00,24741
02|01|00000000000000024744|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24744
03|00000000000000024744|01|01|        22035|05| 0.45|N|     2.25|     2.25|00|00|00|00|00,24744
02|01|00000000000000024751|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24751
03|00000000000000024751|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24751
02|01|00000000000000024758|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24758
02|01|00000000000000024758|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24758
03|00000000000000024758|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24758
03|00000000000000024758|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24758
02|01|00000000000000024760|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24760
03|00000000000000024760|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24760
02|01|00000000000000024764|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24764
03|00000000000000024764|01|01|        32365|03|  17.73|N|    53.19|    53.19|00|00|00|00|00,24764
02|01|00000000000000024767|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24767
03|00000000000000024767|01|01|         1430|04|  27.60|N|   110.40|   110.40|00|00|00|00|00,24767
02|01|00000000000000024770|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24770
03|00000000000000024770|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24770
02|01|00000000000000024771|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24771
02|01|00000000000000024771|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24771
03|00000000000000024771|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24771
03|00000000000000024771|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24771
02|01|00000000000000024772|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24772
02|01|00000000000000024772|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24772
03|00000000000000024772|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24772
03|00000000000000024772|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24772
02|01|00000000000000024777|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24777
03|00000000000000024777|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24777
02|01|00000000000000024778|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24778
03|00000000000000024778|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24778
02|01|00000000000000024780|01|01|20230412|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24780
03|00000000000000024780|01|01|        22035|50| 0.45|N|    22.50|    22.50|00|00|00|00|00,24780
02|01|00000000000000024794|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24794
03|00000000000000024794|01|01|        33639|04|   1.60|N|     6.40|     6.40|00|00|00|00|00,24794
02|01|00000000000000024797|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24797
02|01|00000000000000024797|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24797
03|00000000000000024797|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24797
03|00000000000000024797|01|01|        33639|05|   1.60|N|     8.00|     8.00|00|00|00|00|00,24797
02|01|00000000000000024799|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24799
03|00000000000000024799|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24799
02|01|00000000000000024800|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24800
03|00000000000000024800|01|01|        33639|03|   1.60|N|     4.80|     4.80|00|00|00|00|00,24800
02|01|00000000000000024803|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24803
03|00000000000000024803|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24803
02|01|00000000000000024804|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24804
03|00000000000000024804|01|01|        22035|20| 0.45|N|     9.00|     9.00|00|00|00|00|00,24804
02|01|00000000000000024806|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24806
03|00000000000000024806|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24806
02|01|00000000000000024814|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24814
03|00000000000000024814|01|01|        22035|04| 0.45|N|     1.80|     1.80|00|00|00|00|00,24814
02|01|00000000000000024818|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24818
03|00000000000000024818|01|01|        22035|06| 0.45|N|     2.70|     2.70|00|00|00|00|00,24818
02|01|00000000000000024823|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24823
03|00000000000000024823|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24823
02|01|00000000000000024825|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24825
02|01|00000000000000024825|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24825
03|00000000000000024825|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24825
03|00000000000000024825|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24825
02|01|00000000000000024826|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24826
02|01|00000000000000024826|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24826
03|00000000000000024826|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24826
03|00000000000000024826|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24826
02|01|00000000000000024830|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24830
03|00000000000000024830|01|01|        33639|04|   1.60|N|     6.40|     6.40|00|00|00|00|00,24830
02|01|00000000000000024834|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24834
03|00000000000000024834|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24834
02|01|00000000000000024842|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24842
03|00000000000000024842|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24842
02|01|00000000000000024846|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24846
03|00000000000000024846|01|01|         1430|10|  27.60|N|   276.00|   276.00|00|00|00|00|00,24846
02|01|00000000000000024851|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24851
03|00000000000000024851|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24851
02|01|00000000000000024852|01|01|20230413|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24852
03|00000000000000024852|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24852
02|01|00000000000000024854|01|01|20230414|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24854
03|00000000000000024854|01|01|        22035|04| 0.45|N|     1.80|     1.80|00|00|00|00|00,24854
02|01|00000000000000024859|01|01|20230414|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24859
02|01|00000000000000024859|01|01|20230414|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24859
02|01|00000000000000024859|01|01|20230414|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24859
03|00000000000000024859|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00,24859
03|00000000000000024859|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00,24859
